idrbd,nom_rbd,cod_reg_rbd,cod_pro_rbd,cod_com_rbd,nom_com_rbd,cod_deprov_rbd,nom_deprov_rbd,rural_rbd,efectivr,superar,iniciar,mejorar,integrar,igualdr,cluster,indicer,sel2016_25,sel2016_35,sel
25869,ESCUELA ESP. PART. SAN NICOLAS,13,131,13109,LA CISTERNA,132,SANTIAGO SUR,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25872,ESCUELA DE PARV. CARRUSEL DE AMIGOS,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,60.502368,47.275645,0,55.555556,0,96.324388,1312,57.925533,2,2,3
25873,ESCUELA ESP. DE LENGUAJE PLAZA SESAMO,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,,,85.25,92.59259299999999,52.375,95.520927,1351,87.429159,2,2,3
25874,COLEGIO DE ADULTOS PART. VASCO DE GAMA,13,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,1,74.83183800000001,47.33172,0,100,0,95.520927,1331,63.955265,2,2,3
25876,COLEGIO CENTRO EDUC. Y FAMILIAR PTE ALTO,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,66.200644,47.565068,72.8,100,21.5,97.055398,1332,66.60764500000001,2,2,3
25877,ESCUELA ESPECIAL Y DE PÃRVULOS PARTICULAR SAN NICOLÃS DE BELÃN,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,,,78.625,81.481481,74.375,96.549357,1351,89.447823,2,2,3
25878,ESCUELA ESP. PART. AMANTU,13,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25881,ESCUELA ESP. PART. PATAGONIA,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25882,COLEGIO NOBEL GABRIELA MISTRAL,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,64.825245,45.490013,69.48,92.59259299999999,53.416667,95.520927,1332,66.42863300000001,2,2,3
25883,ESC. ESP. PART. SAN MATEO DEL BOSQUE,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,,,72.5625,100,58,98.09200300000001,1351,88.097116,2,2,3
25884,ESCUELA ESP. PART. ACONCAGUA DE COLINA,13,133,13301,COLINA,137,SANTIAGO NORTE,1,,,68.3125,92.59259299999999,40.5,95.520927,1351,82.829159,2,2,3
25885,COLEGIO INTERCULTURAL TREMEMN,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,77.46431699999999,46.985755,69.18000000000001,92.59259299999999,79.916667,95.520927,1331,72.83089800000001,2,2,3
25886,ESCUELA ESPECIAL RICALHUE,13,134,13404,PAINE,132,SANTIAGO SUR,1,,,92,92.59259299999999,98.75,95.520927,1351,95.211302,1,2,1
25887,ESCUELA ESPECIAL PART. ARCO IRIS,13,134,13404,PAINE,132,SANTIAGO SUR,1,,,84.875,92.59259299999999,98.125,96.549357,1351,94.54703000000001,1,2,1
25890,ESCUELA ESPECIAL DE LENGUJE MIS AMIGUITOS,13,131,13111,LA GRANJA,132,SANTIAGO SUR,1,,,0,92.143659,0,95.520927,1351,65.307078,2,2,3
25894,COLEGIO MANANTIAL DE SAN MIGUEL,13,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,1,70.294454,42.677654,0,100,0,95.520927,1331,60.973295,2,2,3
25895,COLEGIO SANTIAGO DE PUDAHUEL,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,1,67.13836600000001,48.389647,77.34999999999999,92.59259299999999,55.75,95.520927,1332,68.68525200000001,2,2,3
25897,ESCUELA PART. INSTITUTO S.A,13,131,13110,LA FLORIDA,136,CORDILLERA,1,42.802215,45.230554,65.08,74.074074,82.333333,95.520927,1313,59.018927,2,2,3
25899,COLEG. POLIV. NUEVO CENTRO EDUC. JOSE ABELA,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,1,55.340377,45.603442,84.17,92.59259299999999,47.75,96.993038,1333,63.872924,2,2,3
25900,ESC. ESP. VOCARE,13,131,13129,SAN JOAQUIN,131,SANTIAGO CENTRO,1,,,82.5625,92.59259299999999,47.75,96.549357,1351,86.954173,2,2,3
25901,ESC. EVANG. PENTECOSTAL DR. WILLIS C. HOOVER,13,131,13122,PEÃALOLEN,133,SANTIAGO ORIENTE,1,65.107806,48.422746,85.25,92.59259299999999,73.25,95.520927,1312,69.292213,2,1,2
25902,ESC. DE PARV. Y ESP. RAHUE,13,135,13501,MELIPILLA,135,TALAGANTE,1,,,78.8125,100,71.875,98.09200300000001,1351,91.150688,2,2,3
25903,ESCUELA ESP. MI ESPACIO,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25904,ESCUELA ESP. PART. VALLE DEL SOL,13,131,13118,MACUL,133,SANTIAGO ORIENTE,1,,,75.8125,74.074074,45.5,96.549357,1351,84.4174,2,2,3
25905,ESCUELA DE PARVULOS TRENCITO FELIZ,13,131,13106,ESTACION CENTRAL,134,SANTIAGO PONIENTE,1,60.502368,47.275645,0,92.59259299999999,0,95.520927,1312,58.489512,2,2,3
25906,ESCUELA ESP. PARTICULAR OSCAR CASTRO,13,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25907,ESCUELA ESP. PART. SAN JOSE DE SAN BERNARDO,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,,,72.875,100,50.375,98.09200300000001,1351,87.061402,2,2,3
25909,ESCUELA ESPECIAL ARCOIRIS,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,,,94.5,100,98.125,96.549357,1351,96.62031,1,2,1
25912,ESCUELA ESP. PART. SAN JORGE DE QUINTA NORMAL,13,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,1,,,97.625,100,95,96.549357,1351,96.70959600000001,1,2,1
25913,ESCUELA ESP. PART. CHARLES DE GAULLE,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,,,97.25,92.59259299999999,100,98.09200300000001,1351,97.905979,1,2,1
25914,ESCUELA DE PARV. PART. SAN JORGE DE COLINA,13,133,13301,COLINA,137,SANTIAGO NORTE,1,65.46390599999999,40.815536,96.25,100,75.25,97.121785,1313,68.554288,1,2,1
25916,ESCUELA BAS. SAN SEBASTIAN DE COLINA,13,133,13301,COLINA,137,SANTIAGO NORTE,1,74.111386,42.50986,71.77,81.481481,84.083333,95.520927,1332,70.478574,2,2,3
25918,ESCUELA ESP. PART. CAMINO A BELEN NÂ¦ 2,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,1,,,96,92.59259299999999,59.375,96.549357,1351,90.918458,2,2,3
25919,ESCUELA BASICA NEHUEN,13,136,13601,TALAGANTE,135,TALAGANTE,1,66.924269,45.167536,0,92.59259299999999,0,93.246619,1332,59.774998,2,2,3
25920,ESCUELA ESP. PART. CALIN,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,1,,,91.125,92.59259299999999,47.75,96.549357,1351,88.42203000000001,2,2,3
25921,COLEGIO CENTRO EDUCACIONAL ROUSSEAU,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,60.357868,48.495836,81.23,100,69.5,95.520927,1332,67.274649,2,2,3
25922,COLEGIO TERRA AUSTRALIS,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,1,69.639382,50.628466,90.7,91.721133,78.833333,96.826173,1332,72.46239,1,2,1
25923,ESCUELA ESP. PADRE PIO,13,131,13110,LA FLORIDA,136,CORDILLERA,1,,,98.375,100,71.25,98.09200300000001,1351,94.414973,1,2,1
25926,COLEGIO POLIV. JERUSALEN DE LAMPA,13,133,13302,LAMPA,137,SANTIAGO NORTE,1,58.656796,49.088069,0,100,0,95.520927,1333,58.462278,2,2,3
25927,ESCUELA BASICA TERRA DI BIMBI,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,68.646777,51.885633,83.78,92.59259299999999,94.25,95.520927,1311,72.533041,1,2,1
25929,COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA,13,131,13125,QUILICURA,137,SANTIAGO NORTE,1,66.84139999999999,50.595059,92.81818199999999,92.59259299999999,64.583333,96.98039,1333,70.88373,1,2,1
25931,ESCUELA ESP. SANTA RITA DE CASIA DE QTA. NORM,13,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,1,,,0,62.962963,0,95.520927,1351,63.639609,2,2,3
25932,COLEGIO DE ADULTOS LONDON DE LA FLORIDA,13,131,13110,LA FLORIDA,136,CORDILLERA,1,66.200644,47.565068,0,92.59259299999999,0,95.520927,1332,60.678913,2,2,3
25933,ESCUELA BASICA ALBORADA SCHOOL,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,59.312447,40.110582,99.05,74.074074,80.5,97.011551,1312,65.968591,2,2,3
25935,ESCUELA ESPECIAL LA ISLA,13,136,13601,TALAGANTE,135,TALAGANTE,1,,,100,100,98.125,98.09200300000001,1351,98.53283,1,2,1
25936,COLEGIO NUEVO HORIZONTE DE PUENTE ALTO,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,59.369149,53.655519,85.63,92.59259299999999,67.833333,95.520927,1333,68.386053,2,1,2
25937,ESC. DE PARV. Y ESPECIAL COMUNICA,13,136,13602,EL MONTE,135,TALAGANTE,1,,,86.5,92.59259299999999,95.625,98.09200300000001,1351,95.438121,1,2,1
25938,LICEO DE ADULTOS CEIA DE LA PINTANA,13,131,13112,LA PINTANA,136,CORDILLERA,1,53.832065,47.478722,86.3,92.59259299999999,73.625,96.92254,1333,65.24596699999999,2,2,3
25940,ESCUELA DE PARV. PARQUE O`HIGGINS,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,1,60.502368,47.275645,0,100,0,95.520927,1312,58.637661,2,2,3
25941,ESCUELA PART. SPRING COLLEGE N_ 2,13,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,1,51.514178,47.923587,87.05,92.59259299999999,83.5,97.175872,1312,65.107394,2,2,3
25943,ESCUELA ESPECIAL MIRADOR AZUL,13,131,13110,LA FLORIDA,136,CORDILLERA,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25944,ESCUELA PART. PARTHENON COLLEGE,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,74.082285,52.23712,86.15000000000001,100,98.75,95.520927,1332,75.157943,1,2,1
25946,ESCUELA PARVULOS MY SECOND HOME,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,67.477408,47.237107,0,55.555556,0,95.520927,1311,60.318746,2,2,3
25950,COLEGIO SEMPER ALTIUS,13,131,13110,LA FLORIDA,136,CORDILLERA,1,49.191116,45.588983,68.136364,100,28.166667,95.520927,1333,59.476747,2,2,3
25951,COLEGIO DE ADULTOS CARELMAPU DE CONCHALI,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,66.200644,47.565068,52.75,100,64.125,95.520927,1332,67.198311,2,2,3
25952,ESCUELA DE PARV. BERNARD COLLEGE DE SAN BERNA,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,60.502368,47.275645,98.909091,92.59259299999999,99,97.073095,1312,69.715535,1,2,1
25953,ESC. ESP.PART. SAN AGUSTIN DE INDEPENDENCIA,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,1,,,57.4375,100,42.375,96.549357,1351,82.302453,2,2,3
25954,ESC. BAS. Y ESP. NTRA. SRA. DE LAS NIEVES,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,58.291995,52.820757,100,100,98.333333,97.053062,1333,70.62618999999999,1,2,1
25959,ESC. ESPECIAL HOSPITAL SAN JUAN DE DIOS,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,1,,,0,100,0,95.520927,1351,65.756011,2,2,3
25960,CENTRO EDUC. PADRE ALBERTO HURTADO DE SAN BER,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,51.77215,45.027002,91.981818,81.481481,67.833333,96.963793,1333,63.635496,2,2,3
25961,COLEGIO PALMARES,13,131,13125,QUILICURA,137,SANTIAGO NORTE,1,82.31410099999999,45.057762,85.65000000000001,92.48523900000001,90.583333,95.520927,1331,75.604866,1,2,1
25964,ESCUELA ESP. PART. ACONCAGUA DE BATUCO,13,133,13302,LAMPA,137,SANTIAGO NORTE,1,,,0,81.481481,0,95.520927,1351,64.69781,2,2,3
25965,ESCUELA ESP. LAS BARRANCAS,13,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,1,,,68.9375,100,28.375,96.549357,1351,82.273882,2,2,3
25966,ESCUELA DE PARVULOS NÂ°2053 `CAMINO DE VIDA`,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,67.477408,47.237107,0,100,0,95.520927,1311,61.207635,2,2,3
25968,ESCUELA PARVULOS MELODIA AZUL,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,60.502368,47.275645,0,55.555556,0,95.520927,1312,57.748772,2,2,3
25969,COLEGIO AUSTRALIAN COLLEGE TERCER MILENIO,13,131,13125,QUILICURA,137,SANTIAGO NORTE,1,67.40269000000001,52.474671,82.40000000000001,100,100,95.520927,1332,72.590507,1,2,1
25970,ESCUELA BAS. Y ESP. EDUCAR,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,48.333786,44.904088,53.68,74.074074,30.416667,95.520927,1312,57.694364,2,2,3
25971,ESCUELA ESP. ESTACION ACUARELA,13,131,13106,ESTACION CENTRAL,134,SANTIAGO PONIENTE,1,,,88,100,100,96.549357,1351,95.773882,1,2,1
25972,ESCUELA ESP. DIVINO MAESTRO DE CERRILLOS,13,131,13102,CERRILLOS,134,SANTIAGO PONIENTE,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
25976,ESC. BASICA JARDIN DEL ARCO IRIS,13,134,13404,PAINE,132,SANTIAGO SUR,1,65.832499,43.729599,84.84999999999999,74.074074,90.416667,95.520927,1312,68.71023099999999,2,1,2
25977,COLEGIO DE AD. SANTA MARIA DEL TRABAJO DE EST,13,131,13106,ESTACION CENTRAL,134,SANTIAGO PONIENTE,1,66.200644,47.565068,23.35,100,35,95.520927,1332,63.978061,2,2,3
25978,CENTRO EDUCACIONAL DE ADULTOS CEDUCA,13,131,13125,QUILICURA,137,SANTIAGO NORTE,1,66.200644,47.565068,0,92.59259299999999,0,95.520927,1332,60.678913,2,2,3
25979,ESCUELA DE PARV. CIUDAD BEBE,13,131,13110,LA FLORIDA,136,CORDILLERA,1,60.502368,47.275645,0,74.074074,0,95.520927,1312,58.119142,2,2,3
25982,CENTRO EDUCACIONAL DE ADULTOS PADRE ALBERTO HURTADO,13,136,13604,PADRE HURTADO,135,TALAGANTE,1,53.832065,47.478722,39.65,100,30.375,95.520927,1333,60.12426,2,2,3
25983,ESCUELA DE PARVULOS TERESITA,13,131,13110,LA FLORIDA,136,CORDILLERA,1,60.502368,47.275645,0,90.123457,0,95.520927,1312,58.44013,2,2,3
25984,ESCUELA BAS. ALFREDO DREYSE BELSER,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,59.682101,45.904286,78.90000000000001,74.074074,66.166667,93.246619,1332,64.973648,2,2,3
25988,COLEGIO JUAN LUIS UNDURRAGA ANINAT,13,131,13125,QUILICURA,137,SANTIAGO NORTE,1,69.639588,49.139295,94.590909,92.59259299999999,52.916667,96.994771,1333,71.03764,1,2,1
25989,ESCUELA ESPECIAL NÂ° 2065 INTEGRACION PLENA,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,1,,,0,74.074074,0,95.520927,1351,64.27453,2,2,3
25991,ESCUELA BAS. AMANKAY DE LAMPA,13,133,13302,LAMPA,137,SANTIAGO NORTE,1,72.308802,38.627839,85.18000000000001,100,38.416667,96.855175,1312,67.909824,2,2,3
25993,ESCUELA ESP. SAN JUAN DE DIOS,13,131,13118,MACUL,133,SANTIAGO ORIENTE,1,,,92.3125,92.59259299999999,100,98.09200300000001,1351,97.05955,1,2,1
25994,ESCUELA ESP. PABLO NERUDA DE LA FLORIDA,13,131,13110,LA FLORIDA,136,CORDILLERA,1,,,0,74.074074,0,95.520927,1351,64.27453,2,2,3
25995,CENTRO POLITEC. CARLOS CONDELL DE LA CISTERNA,13,131,13109,LA CISTERNA,132,SANTIAGO SUR,1,48.75468,49.918243,65.618182,92.59259299999999,34.666667,95.520927,1333,60.55322,2,2,3
25996,ESCUELA ESP. EL CARMEN,13,134,13403,CALERA DE TANGO,132,SANTIAGO SUR,1,,,75.4375,92.59259299999999,75.625,98.09200300000001,1351,90.68455,2,2,3
25997,ESCUELA ESP. KINCUIN,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,,,77.375,92.59259299999999,78.125,97.06357199999999,1351,90.727394,2,2,3
25998,ESCUELA ESP. TU ESPERANZA,13,131,13121,PEDRO AGUIRRE CERDA,131,SANTIAGO CENTRO,1,,,89.9375,92.59259299999999,69.625,98.09200300000001,1351,92.31312200000001,2,1,2
25999,COLEGIO ALICANTE DEL SOL,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,75.906375,42.103428,83.95,100,63.333333,95.520927,1331,71.092589,2,2,3
26000,ESCUELA ESP. SOL DE LA REINA,13,131,13113,LA REINA,133,SANTIAGO ORIENTE,1,,,98.5,92.59259299999999,98.125,98.09200300000001,1351,97.852407,1,2,1
26001,COLEGIO ALICANTE DE LA FLORIDA,13,131,13110,LA FLORIDA,136,CORDILLERA,1,83.33707800000001,55.154062,90,92.59259299999999,99.583333,95.520927,1331,79.523479,1,2,1
26003,ESC. ESPECIAL ELSA MATILDE ULRICH JARA,13,133,13301,COLINA,137,SANTIAGO NORTE,1,,,76.4375,100,53,96.549357,1351,87.07745300000001,2,2,3
26004,ESCUELA ESP. RENACERES,13,131,13127,RECOLETA,137,SANTIAGO NORTE,1,,,0,100,0,95.520927,1351,65.756011,2,2,3
26005,ESCUELA ESP. MI MUNDO EN PALABRAS,13,131,13117,LO PRADO,134,SANTIAGO PONIENTE,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
26006,COLEGIO ECOLOGICO PAINE,13,134,13404,PAINE,132,SANTIAGO SUR,1,64.562274,43.756696,72.90000000000001,81.481481,59,95.520927,1332,66.10815,2,2,3
26008,ESCUELA ESPECIAL VOCES DE BUIN,13,134,13402,BUIN,132,SANTIAGO SUR,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
26012,COLEGIO MODERNO PAINE,13,134,13404,PAINE,132,SANTIAGO SUR,1,56.30659,48.299038,62.17,55.555556,49.5,75.05215699999999,1333,58.184955,2,2,3
26013,ESCUELA ESP. JOSE MAZA FERNANDEZ,13,131,13112,LA PINTANA,136,CORDILLERA,1,,,84.625,100,98.75,96.549357,1351,95.016739,1,2,1
26014,ESCUELA ESP. BILBAO,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,,,72.4375,92.59259299999999,49.625,95.520927,1351,84.839874,2,2,3
26015,ESC.BASICA Y ESP.MARIA DE LOS ANGELES DE BUIN,13,134,13402,BUIN,132,SANTIAGO SUR,2,52.551157,49.244376,0,92.59259299999999,0,95.520927,1322,56.098809,2,2,3
26016,ESCUELA ESP. ESPERANZA DE EL BOSQUE,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,,,75,100,84.375,98.09200300000001,1351,92.28283,2,1,2
26017,ESCUELA BAS. KINGS SCHOOL,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,67.112258,58.354957,100,92.59259299999999,80.5,96.952978,1332,74.37743,1,2,1
26019,ESCUELA BASICA Y ESPECIAL NÂ° 2078 GENESIS 2005,13,131,13122,PEÃALOLEN,133,SANTIAGO ORIENTE,1,61.832513,52.499592,86.7,74.074074,32.166667,96.94969,1312,67.198662,2,2,3
26020,ESCUELA ESP. IVUN CUPAL CATEMU,13,131,13118,MACUL,133,SANTIAGO ORIENTE,1,,,0,74.074074,0,95.520927,1351,64.27453,2,2,3
26021,ESC. DE PARV. Y ESP. SAN PIO DE TALAGANTE,13,136,13601,TALAGANTE,135,TALAGANTE,1,,,0,74.074074,0,95.520927,1351,64.27453,2,2,3
26022,ESCUELA ESP. FERNANDA FRIAS RETAMAL,13,131,13127,RECOLETA,137,SANTIAGO NORTE,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
26023,CENTRO DE EDUCACION INTEGRADA DE AD. CREANDO,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,1,66.200644,47.565068,0,92.59259299999999,0,95.520927,1332,60.678913,2,2,3
26025,COLEGIO SANTA BARBARA COLLEGE,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,64.38619799999999,48.356225,82.55,92.59259299999999,76.916667,96.925641,1312,69.336962,2,1,2
26027,COLEGIO DE AD. INSTITUTO NUEVA IMAGEN,13,136,13605,PEÃAFLOR,135,TALAGANTE,1,66.200644,47.565068,73.59999999999999,92.59259299999999,52.125,95.520927,1332,67.70116299999999,2,2,3
26028,COLEGIO EMMANUEL HIGH SCHOOL,13,131,13110,LA FLORIDA,136,CORDILLERA,1,76.37206999999999,52.684595,78.84999999999999,92.59259299999999,66.583333,95.520927,1331,73.935975,2,2,3
26029,ESCUELA ESP. CREDERE,13,131,13114,LAS CONDES,133,SANTIAGO ORIENTE,1,,,0,100,0,95.520927,1351,65.756011,2,2,3
26031,ESCUELA DE PARV. MI PRIMERA AVENTURA,13,131,13118,MACUL,133,SANTIAGO ORIENTE,1,67.477408,47.237107,42.654545,92.59259299999999,44.6,95.520927,1311,65.848759,2,2,3
26032,INSTITUTO DE EDUCACIÃN DE ADULTOS LA CASTRINA,13,131,13129,SAN JOAQUIN,131,SANTIAGO CENTRO,1,53.832065,47.478722,66,74.074074,67.875,95.520927,1333,63.061742,2,2,3
26033,COLEGIO SAN CARLOS DE QUILICURA,13,131,13125,QUILICURA,137,SANTIAGO NORTE,1,75.225267,41.735456,83.28,92.59259299999999,91.5,95.520927,1332,71.957532,2,1,2
26035,ESCUELA PART. SAN JOSE DE LAMPA,13,133,13302,LAMPA,137,SANTIAGO NORTE,1,75.33824199999999,43.9003,89.3,92.59259299999999,51.416667,96.926524,1332,71.271754,2,2,3
26036,ESCUELA ESPECIAL N 2086 HOSPITAL CLINICO PONTIFICIA UNIVERSIDAD CATÃLICA DE CHILE,13,131,13101,SANTIAGO,131,SANTIAGO CENTRO,1,,,0,92.59259299999999,0,95.520927,1351,65.332731,2,2,3
26037,INSTITUTO ESTADOS AMERICANOS LO BARNECHEA,13,131,13115,LO BARNECHEA,133,SANTIAGO ORIENTE,1,55.3949,55.523371,84.7,92.59259299999999,73.333333,97.01604,1333,67.986704,2,1,2
26039,ESCUELA BAS. SAN MATEO SCHOOL DE CONCHALI,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,55.678409,38.356114,58.79,55.555556,50.833333,79.60077200000001,1312,56.033071,2,2,3
26043,ESCUELA SANTA TERESA DE LOS ANDES,13,134,13402,BUIN,132,SANTIAGO SUR,1,74.761544,40.349087,0,100,0,95.520927,1311,61.97412,2,2,3
26044,ESCUELA BAS. Y ESP. LIKAN-RAY DE LA PINTANA,13,131,13112,LA PINTANA,136,CORDILLERA,1,60.261284,45.352435,84.40000000000001,92.59259299999999,59.583333,96.90920800000001,1313,66.21040100000001,2,1,2
26045,ESCUELA SAN PEDRO VALLE GRANDE,13,133,13302,LAMPA,137,SANTIAGO NORTE,1,58.57633,49.674296,0,81.481481,0,95.520927,1332,58.226278,2,2,3
26047,ESCUELA DE PARV. PIN PON,13,131,13106,ESTACION CENTRAL,134,SANTIAGO PONIENTE,1,60.502368,47.275645,0,92.59259299999999,0,95.520927,1312,58.489512,2,2,3
26048,COLEGIO DE ADULTOS ALFRED NOBEL EL BOSQUE,13,131,13105,EL BOSQUE,132,SANTIAGO SUR,1,53.832065,47.478722,0,92.59259299999999,0,95.520927,1333,56.078362,2,2,3
26050,ESCUELA DE PARV. TIA LORENA,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,67.477408,47.237107,59.836364,100,45.6,95.520927,1311,67.077817,2,2,3
26051,ESCUELA DE PARV. EL CASTILLO,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,67.477408,47.237107,0,74.074074,0,95.520927,1311,60.689116,2,2,3
26052,ESCUELA DE PARV. CRECER FELIZ,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,67.477408,47.237107,0,92.59259299999999,0,95.520927,1311,61.059487,2,2,3
26053,COLEGIO ATENAS,13,131,13110,LA FLORIDA,136,CORDILLERA,1,72.904286,48.880645,88.34999999999999,74.074074,61.333333,95.520927,1331,71.524919,2,2,3
26054,COLEGIO DE ADULTOS INSTITUTO ROGERIANO,13,132,13201,PUENTE ALTO,136,CORDILLERA,1,66.200644,47.565068,0,92.59259299999999,0,95.520927,1332,60.678913,2,2,3
26057,ESCUELA DE PARVULOS NÂ°2097 LOS ENANITOS,13,131,13119,MAIPU,134,SANTIAGO PONIENTE,1,67.477408,47.237107,0,74.074074,0,95.520927,1311,60.689116,2,2,3
26060,ESCUELA DE PARV. Y ESPECIAL NADEL,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,,,0,74.074074,0,95.520927,1351,64.27453,2,2,3
26061,COLEGIO DE ADULTO LAURA VICUNA DE RENCA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,1,53.832065,47.478722,0,100,0,95.520927,1333,56.22651,2,2,3
26062,COLEGIO DE AD. SAN JAVIER DE SAN MIGUEL,13,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,1,74.83183800000001,47.33172,80.3,92.59259299999999,72.875,95.520927,1331,72.268867,2,2,3
26063,COLEGIO DE AD. INSTITUTO HUMBOLDT,13,131,13112,LA PINTANA,136,CORDILLERA,1,53.832065,47.478722,71.05,92.59259299999999,56,95.520927,1333,63.141362,2,2,3
26064,ESCUELA ESP. SAN MARTIN,13,131,13110,LA FLORIDA,136,CORDILLERA,1,,,81.125,100,53.625,96.549357,1351,87.97031,2,2,3
26066,ESC. DE PARV. SEMILLITA MONTESSORI,13,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,1,67.477408,47.237107,0,92.59259299999999,0,95.520927,1311,61.059487,2,2,3
26068,ESCUELA BAS. LICARITO,13,131,13110,LA FLORIDA,136,CORDILLERA,1,70.870655,43.297918,89.34999999999999,92.59259299999999,92.5,95.520927,1311,71.198015,2,1,2
26070,CENTRO EDUC. REGULAR DE ADULTOS CEDEA,13,131,13110,LA FLORIDA,136,CORDILLERA,1,60.502368,47.275645,0,74.074074,0,95.520927,1312,58.119142,2,2,3
26071,ESCUELA DE PARVULOS Y ESP. DA VINCE,13,134,13401,SAN BERNARDO,132,SANTIAGO SUR,1,,,78.8125,100,76.25,96.549357,1351,90.80602500000001,2,2,3
26073,ESC. DE PARV. COPITO DE NIEVE,13,131,13102,CERRILLOS,134,SANTIAGO PONIENTE,1,60.502368,47.275645,51.654545,62.962963,36.9,95.520927,1312,62.841193,2,2,3
26075,ESCUELA BAS. SAN JOSE DE PENALOLEN,13,131,13122,PEÃALOLEN,133,SANTIAGO ORIENTE,1,50.882364,42.439362,0,74.074074,0,95.763863,1333,53.259027,2,2,3
26076,ESCUELA DE PARVULOS OESTE,13,131,13102,CERRILLOS,134,SANTIAGO PONIENTE,1,60.502368,47.275645,71.981818,81.481481,48.4,95.520927,1312,65.006199,2,2,3
26077,COLEGIO DE ADULTOS SEMBRADOR SAN BENITO,13,133,13301,COLINA,137,SANTIAGO NORTE,1,53.832065,47.478722,76,100,93.125,95.520927,1333,65.44276000000001,2,2,3
